raw - raw,raw - raw
Raman Shift,Intensity
Raw Data x cm-1,Raw Data y a. u.
param: nan,param: nan
raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt,raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt
2937.166,1119.66666666667
2939.087,1079.66666666667
2941.007,1035.66666666667
2942.927,995.0
2944.847,1013.66666666667
2946.766,1003.66666666667
2948.684,993.0
2950.602,981.333333333333
2952.52,976.333333333333
2954.437,949.333333333333
2956.353,917.0
2958.269,930.666666666667
2960.185,935.0
2962.1,891.0
2964.014,923.666666666667
2965.928,893.0
2967.841,909.666666666667
2969.754,913.666666666667
2971.667,944.0
2973.579,965.0
2975.49,1024.0
2977.401,1081.33333333333
2979.311,1101.66666666667
2981.221,1083.0
2983.131,1049.33333333333
2985.04,1005.0
2986.948,943.333333333333
2988.856,934.0
2990.763,896.666666666667
2992.67,906.0
2994.577,955.0
2996.482,981.333333333333
2998.388,959.666666666667
3000.293,1020.0
3002.197,1017.66666666667
3004.101,1027.0
3006.004,1011.33333333333
3007.907,985.666666666667
3009.81,975.0
3011.712,988.0
3013.613,993.0
3015.514,1006.33333333333
3017.414,1057.0
3019.314,1045.66666666667
3021.213,1119.0
3023.112,1176.66666666667
3025.011,1241.66666666667
3026.909,1310.33333333333
3028.806,1397.0
3030.703,1488.33333333333
3032.599,1489.0
3034.495,1574.0
3036.39,1541.33333333333
3038.285,1595.33333333333
3040.18,1641.66666666667
3042.074,1724.0
3043.967,1903.33333333333
3045.86,2083.66666666667
3047.752,2336.66666666667
3049.644,2698.33333333333
3051.536,2951.33333333333
3053.427,3009.0
3055.317,2891.33333333333
3057.207,2791.66666666667
3059.096,2561.66666666667
3060.985,2363.0
3062.874,2185.33333333333
3064.762,2032.66666666667
3066.649,1823.66666666667
3068.536,1690.66666666667
3070.423,1491.33333333333
3072.309,1361.66666666667
3074.194,1261.66666666667
3076.079,1120.66666666667
3077.963,1068.66666666667
3079.847,1011.33333333333
3081.731,970.333333333333
3083.614,915.666666666667
3085.496,898.0
3087.378,866.666666666667
3089.26,839.0
3091.141,835.666666666667
3093.022,797.666666666667
3094.902,797.666666666667
3096.781,807.0
3098.66,784.333333333333
3100.539,783.333333333333
3102.417,777.666666666667
3104.294,769.0
3106.172,752.333333333333
3108.048,755.333333333333
3109.924,753.333333333333
3111.8,723.666666666667
3113.675,728.666666666667
3115.55,724.666666666667
3117.424,711.333333333333
3119.298,725.666666666667
3121.171,706.0
3123.043,706.0
3124.916,689.333333333333
3126.787,693.0
3128.659,709.666666666667
3130.529,681.666666666667
3132.4,683.666666666667
3134.269,691.333333333333
3136.139,683.333333333333
3138.007,684.0
3139.876,680.333333333333
3141.743,686.0
3143.611,679.0
3145.478,682.666666666667
3147.344,681.666666666667
3149.21,683.666666666667
3151.075,679.666666666667
3152.94,686.0
3154.805,681.0
3156.668,682.333333333333
3158.532,669.333333333333
3160.395,704.0
3162.257,717.0
3164.119,712.666666666667
3165.981,726.333333333333
